person,personLabel,image,birthplaceLabel,birthCoords,residenceLabel,resCoords,dateOfBirth,citizenshipLabel,ethnicityLabel,nativeLangLabel,spokenLangLabel,work,workLabel,workLangLabel,award,awardLabel,awardYear
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864952,La Visée critique,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864952,La Visée critique,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864952,La Visée critique,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864944,La Vie aux trousses,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864944,La Vie aux trousses,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864944,La Vie aux trousses,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864936,Tableau du poème,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864936,Tableau du poème,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864936,Tableau du poème,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864923,Le Singulier pluriel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864923,Le Singulier pluriel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864923,Le Singulier pluriel,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864913,Roman et énumération de Flaubert à Perec,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864913,Roman et énumération de Flaubert à Perec,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864913,Roman et énumération de Flaubert à Perec,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864907,Privilèges de l'ombre,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864907,Privilèges de l'ombre,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864907,Privilèges de l'ombre,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864901,Particulièrement la vie change,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864901,Particulièrement la vie change,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864901,Particulièrement la vie change,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864895,"Les Matins nus, le vent",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864895,"Les Matins nus, le vent",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864895,"Les Matins nus, le vent",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864887,Le Maître rêveur,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864887,Le Maître rêveur,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864887,Le Maître rêveur,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864876,La Littérature par elle-même,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864876,La Littérature par elle-même,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864876,La Littérature par elle-même,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864861,"L'Instance critique, 1961-1973",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864861,"L'Instance critique, 1961-1973",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864861,"L'Instance critique, 1961-1973",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864839,L'Inconcevable,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864839,L'Inconcevable,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864839,L'Inconcevable,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864825,"Hugo : Amour, Crime, Révolution",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864825,"Hugo : Amour, Crime, Révolution",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864825,"Hugo : Amour, Crime, Révolution",French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864811,La Grande Langue,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864811,La Grande Langue,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864811,La Grande Langue,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864805,Fièvres blanches,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864805,Fièvres blanches,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864805,Fièvres blanches,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864784,L'Évasion tragique,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864784,L'Évasion tragique,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864784,L'Évasion tragique,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864777,L'Esprit ailleurs,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864777,L'Esprit ailleurs,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864777,L'Esprit ailleurs,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864754,Les Épervières,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864754,Les Épervières,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864754,Les Épervières,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864750,Délit contre délit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864750,Délit contre délit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864750,Délit contre délit,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864738,Delà,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864738,Delà,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864738,Delà,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2847387,André Brochu,,Saint-Eustache,Point(-73.9 45.566666666),,,1942-03-03T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864723,Dans les chances de l'air,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2004-01-01T00:00:00Z
