work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q106751239,Chokher Bali,edition_or_translation_of,1998-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q3351637,Chokher Bali
http://www.wikidata.org/entity/Q104493503,Japane-Parasye,edition_or_translation_of,1942-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992729,
http://www.wikidata.org/entity/Q104493503,Japane-Parasye,edition_or_translation_of,1942-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993108,
http://www.wikidata.org/entity/Q107240456,Galpasalpa,edition_or_translation_of,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993207,
http://www.wikidata.org/entity/Q106774786,Chithipatra (Volume 10),edition_or_translation_of,1967-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106811859,Hasya-koutuk,edition_or_translation_of,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q162442,Prayagraj,25.45,81.85,http://www.wikidata.org/entity/Q107999690,Hasya-koutuk
http://www.wikidata.org/entity/Q105713120,Galpa-dashak,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992732,
http://www.wikidata.org/entity/Q106774681,Chithipatra (Volume 5),edition_or_translation_of,1945-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q107241124,Samuha,edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993139,
http://www.wikidata.org/entity/Q106774214,Kavyagrantha (Volume 7),edition_or_translation_of,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q162442,Prayagraj,25.45,81.85,http://www.wikidata.org/entity/Q123993126,
http://www.wikidata.org/entity/Q105722118,Bharatbarsha,edition_or_translation_of,1905-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123995102,
http://www.wikidata.org/entity/Q106823355,Achalayatan,edition_or_translation_of,1949-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992959,
http://www.wikidata.org/entity/Q106774864,Chithipatra (Volume 14),edition_or_translation_of,2000-08-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106774271,Kavyagrantha (Volume 9),edition_or_translation_of,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q162442,Prayagraj,25.45,81.85,http://www.wikidata.org/entity/Q123993126,
http://www.wikidata.org/entity/Q105965334,Bichitra Prabhandha,edition_or_translation_of,1935-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992830,
http://www.wikidata.org/entity/Q106795681,Bou-thakuranir hat,edition_or_translation_of,1932-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q118111485,
http://www.wikidata.org/entity/Q104493650,Itihas,edition_or_translation_of,1955-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992676,
http://www.wikidata.org/entity/Q106774129,Kavyagrantha (Volume 5),edition_or_translation_of,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q162442,Prayagraj,25.45,81.85,http://www.wikidata.org/entity/Q123993126,
http://www.wikidata.org/entity/Q105965573,Bangla Shabdatattwa,edition_or_translation_of,1984-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992900,
http://www.wikidata.org/entity/Q106740649,Samabayneeti,edition_or_translation_of,1953-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993094,
http://www.wikidata.org/entity/Q107241124,Samuha,edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q162442,Prayagraj,25.45,81.85,http://www.wikidata.org/entity/Q123993139,
http://www.wikidata.org/entity/Q106756353,Palliprakriti,edition_or_translation_of,1986-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993125,
http://www.wikidata.org/entity/Q106755402,Sangit-chinta,edition_or_translation_of,1966-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993111,
http://www.wikidata.org/entity/Q106774396,Charitrapuja,edition_or_translation_of,1937-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993098,
http://www.wikidata.org/entity/Q106706094,Mahatma Gandhi,edition_or_translation_of,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993118,
http://www.wikidata.org/entity/Q106695965,Shesher Kabita,edition_or_translation_of,1929-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q7495629,Shesher Kabita
http://www.wikidata.org/entity/Q106729139,Ashramer Rup o Bikash,edition_or_translation_of,1951-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993130,
http://www.wikidata.org/entity/Q105713710,Karmmafal,edition_or_translation_of,1903-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992705,
http://www.wikidata.org/entity/Q104493325,Akash-Pradip,edition_or_translation_of,1938-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q98087088,
http://www.wikidata.org/entity/Q106689306,Bangacchede Rakhi Bandhan,edition_or_translation_of,1905-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993103,
