work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q46433950,"The Divine Comedy, Volume I",edition_or_translation_of,1867-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q100,Boston,42.360277777,-71.057777777,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q132816467,Q132816467,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q132816477,
http://www.wikidata.org/entity/Q133207466,La divina comedia,edition_or_translation_of,1428-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1088025,Old Spanish,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q132796851,Q132796851,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q34217,Oxford,51.751944444,-1.257777777,http://www.wikidata.org/entity/Q132796889,
http://www.wikidata.org/entity/Q132798775,Q132798775,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q3713982,
http://www.wikidata.org/entity/Q123910800,Divine Commedy by Dante Alighieri with commentary by Christophorus Landinus,edition_or_translation_of,1481-01-01T00:00:00Z,http://www.wikidata.org/entity/Q397,Latin,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q111076583,Q111076583,edition_or_translation_of,1952-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q84531950,Ráj,edition_or_translation_of,1930-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q2713307,Paradiso
http://www.wikidata.org/entity/Q21190973,"La comedia (1878, Febrer)",edition_or_translation_of,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7026,Catalan,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q133042746,Q133042746,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q133042709,
http://www.wikidata.org/entity/Q21191013,Comedìa,edition_or_translation_of,1472-04-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q20436,Foligno,42.956111111,12.703333333,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q47011189,The Divine Comedy,edition_or_translation_of,1871-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q133872094,Stig's Inferno,based_on,1984-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q16,Canada,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q21190991,Božská komedie: Peklo,edition_or_translation_of,1897-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q21191058,Boska Komedia (Porębowicz),edition_or_translation_of,1909-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q270,Warsaw,52.23,21.011111111,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q50328854,Božská komedie: Ráj,edition_or_translation_of,1902-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q2713307,Paradiso
http://www.wikidata.org/entity/Q19140000,Q19140000,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q1092462,Le Rime
http://www.wikidata.org/entity/Q46433969,"The Divine Comedy, Volume II",edition_or_translation_of,1867-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q100,Boston,42.360277777,-71.057777777,http://www.wikidata.org/entity/Q605018,Purgatorio
http://www.wikidata.org/entity/Q50328784,Božská komedie,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q104777502,Divina Comedia,edition_or_translation_of,1907-01-01T00:00:00Z,,,,,http://www.wikidata.org/entity/Q8678,Rio de Janeiro,-22.911111111,-43.205555555,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q307363,Dante XXI,based_on,2006-03-14T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q155,Brazil,-14.0,-53.0,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q21190973,"La comedia (1878, Febrer)",edition_or_translation_of,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7026,Catalan,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q111474498,Q111474498,edition_or_translation_of,1929-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q605018,Purgatorio
http://www.wikidata.org/entity/Q132798873,Q132798873,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q132798888,
http://www.wikidata.org/entity/Q132816650,Q132816650,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q19984772,
http://www.wikidata.org/entity/Q46433989,"The Divine Comedy, Volume III",edition_or_translation_of,1867-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q100,Boston,42.360277777,-71.057777777,http://www.wikidata.org/entity/Q2713307,Paradiso
http://www.wikidata.org/entity/Q21190993,The Divine Comedy,edition_or_translation_of,1867-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q100,Boston,42.360277777,-71.057777777,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q132796877,Q132796877,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q132796889,
http://www.wikidata.org/entity/Q136090976,The Divine Comedy of Dante Alighieri,edition_or_translation_of,,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
